timestamp,phase,sensor_id,value,rule,threshold
2026-06-01 08:37:44,dlc_coating,pecvd_power,5.397307880400916,rolling_sigma,5.7305
2026-06-01 08:37:44,dlc_coating,pecvd_voltage,674.6634850501146,rolling_sigma,716.3186
2026-06-01 08:37:45,dlc_coating,press_highvac,2.242437721079184,rolling_sigma,2.2346
2026-06-01 08:37:46,dlc_coating,press_highvac,2.35029146609694,rolling_sigma,2.2746
2026-06-01 08:37:46,dlc_coating,pecvd_power,5.372701560401496,rolling_sigma,5.7562
2026-06-01 08:37:46,dlc_coating,pecvd_voltage,671.587695050187,rolling_sigma,719.5256
2026-06-01 08:37:47,dlc_coating,pecvd_voltage,659.6381318343191,rolling_sigma,723.5131
2026-06-01 08:37:47,dlc_coating,press_highvac,2.418925550866209,rolling_sigma,2.3225
2026-06-01 08:37:47,dlc_coating,pecvd_power,5.2771050546745535,rolling_sigma,5.7881
2026-06-01 08:37:48,dlc_coating,press_highvac,2.4442848516501208,rolling_sigma,2.3687
2026-06-01 08:37:48,dlc_coating,pecvd_voltage,661.9554786566295,rolling_sigma,726.4343
2026-06-01 08:37:48,dlc_coating,pecvd_power,5.295643829253036,rolling_sigma,5.8115
2026-06-01 08:37:49,dlc_coating,press_highvac,2.622173746816207,rolling_sigma,2.4505
2026-06-01 08:37:49,dlc_coating,pecvd_voltage,653.8987021090214,rolling_sigma,730.4074
2026-06-01 08:37:49,dlc_coating,pecvd_power,5.231189616872171,rolling_sigma,5.8433
2026-06-01 08:37:50,dlc_coating,press_highvac,2.7263106475384777,rolling_sigma,2.5424
2026-06-01 08:37:50,dlc_coating,pecvd_power,5.135144153910709,rolling_sigma,5.8888
2026-06-01 08:37:50,dlc_coating,pecvd_voltage,641.8930192388386,rolling_sigma,736.1003
2026-06-01 08:37:51,dlc_coating,pecvd_voltage,641.6045755794929,rolling_sigma,740.9633
2026-06-01 08:37:51,dlc_coating,pecvd_power,5.132836604635943,rolling_sigma,5.9277
2026-06-01 08:37:51,dlc_coating,press_highvac,2.70899346114822,rolling_sigma,2.6161
2026-06-01 08:37:52,dlc_coating,press_highvac,2.870354606147198,rolling_sigma,2.7133
2026-06-01 08:37:53,dlc_coating,press_highvac,2.948077068283351,rolling_sigma,2.8142
2026-06-01 08:45:13,dlc_coating,press_highvac,2.227651804913916,rolling_sigma,2.2158
2026-06-01 08:45:15,dlc_coating,pecvd_voltage,670.3049895860355,rolling_sigma,717.07
2026-06-01 08:45:15,dlc_coating,pecvd_power,5.362439916688284,rolling_sigma,5.7366
2026-06-01 08:45:16,dlc_coating,pecvd_power,5.34967533913315,rolling_sigma,5.7499
2026-06-01 08:45:16,dlc_coating,pecvd_voltage,668.7094173916439,rolling_sigma,718.7369
2026-06-01 08:45:16,dlc_coating,press_highvac,2.3106345173468505,rolling_sigma,2.2752
2026-06-01 08:45:17,dlc_coating,pecvd_power,5.31188593844856,rolling_sigma,5.7711
2026-06-01 08:45:17,dlc_coating,press_highvac,2.429290390043678,rolling_sigma,2.3257
2026-06-01 08:45:17,dlc_coating,pecvd_voltage,663.9857423060699,rolling_sigma,721.384
2026-06-01 08:45:18,dlc_coating,pecvd_power,5.207676226486786,rolling_sigma,5.8077
2026-06-01 08:45:18,dlc_coating,pecvd_voltage,650.9595283108483,rolling_sigma,725.9648
2026-06-01 08:45:18,dlc_coating,press_highvac,2.513340620255517,rolling_sigma,2.3878
2026-06-01 08:45:19,dlc_coating,pecvd_voltage,651.3376751158398,rolling_sigma,729.8327
2026-06-01 08:45:19,dlc_coating,pecvd_power,5.210701400926719,rolling_sigma,5.8387
2026-06-01 08:45:19,dlc_coating,press_highvac,2.602255564868992,rolling_sigma,2.4605
2026-06-01 08:45:20,dlc_coating,pecvd_power,5.165303470450842,rolling_sigma,5.8738
2026-06-01 08:45:20,dlc_coating,press_highvac,2.6503985571102584,rolling_sigma,2.5325
2026-06-01 08:45:20,dlc_coating,pecvd_voltage,645.6629338063552,rolling_sigma,734.2283
2026-06-01 08:45:21,dlc_coating,pecvd_power,5.151558268720401,rolling_sigma,5.9069
2026-06-01 08:45:21,dlc_coating,press_highvac,2.8371393961461404,rolling_sigma,2.6358
2026-06-01 08:45:21,dlc_coating,pecvd_voltage,643.9447835900502,rolling_sigma,738.3672
2026-06-01 08:45:22,dlc_coating,press_highvac,2.893432746212833,rolling_sigma,2.7352
2026-06-01 08:45:22,dlc_coating,pecvd_voltage,639.4161071113632,rolling_sigma,742.7417
2026-06-01 08:45:22,dlc_coating,pecvd_power,5.115328856890906,rolling_sigma,5.9419
2026-06-01 08:45:23,dlc_coating,press_highvac,2.9094615455219683,rolling_sigma,2.8246
2026-06-01 08:45:24,dlc_coating,pecvd_voltage,628.1663485087486,rolling_sigma,751.7941
2026-06-01 08:45:24,dlc_coating,pecvd_power,5.025330788069988,rolling_sigma,6.0144
2026-06-01 08:45:25,dlc_coating,press_highvac,3.0029425716509865,rolling_sigma,2.9905
2026-06-01 08:45:25,dlc_coating,press_highvac,3.0029425716509865,threshold,3.0
2026-06-01 08:51:30,dlc_coating,press_highvac,2.2972628801823207,rolling_sigma,2.2617
2026-06-01 08:51:31,dlc_coating,press_highvac,2.329743854962619,rolling_sigma,2.2919
2026-06-01 08:51:31,dlc_coating,pecvd_voltage,670.0852703473253,rolling_sigma,718.4605
2026-06-01 08:51:31,dlc_coating,pecvd_power,5.360682162778602,rolling_sigma,5.7477
